date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:34	20714/20714	---M--	200	added ('OK')	image/jpeg	etag:%22709ed2266464a6132b7a3aeb087219b6%22	https://www.infobae.com/resizer/v2/GOFICZA255G3DJDFUJTAAJKTU4.jpg?auth=553b82afd495fae59e880318e0949b12917e0e18d7fe332de0a44ff75b420e04&smart=true&width=350&height=197&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/GOFICZA255G3DJDFUJTAAJKTU46a54.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:34	20755/20755	---M--	200	added ('OK')	image/jpeg	etag:%22674a3d8dfca5dc34b91f187324aa461f%22	https://www.infobae.com/resizer/v2/JYTKB7T2DBGX3PABKP5HKAEOO4.png?auth=49ed7832a5f0f3167656beb43a3454651a5b79a475b7956684fca0bce08ca20c&smart=true&width=350&height=197&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/JYTKB7T2DBGX3PABKP5HKAEOO4a94b.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:34	27749/27749	---M--	200	added ('OK')	image/jpeg	etag:%2205a142cbcbecacb79f6e60c98defb531%22	https://www.infobae.com/resizer/v2/3R7RNDG7YNFRVCWWQEUW5DFU2Y.png?auth=68248b632077bd601d0baa82cd9a936213910186888fe86362b4a9e3c8fcf89f&smart=true&width=350&height=197&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/3R7RNDG7YNFRVCWWQEUW5DFU2Y2d26.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:34	31828/31828	---M--	200	added ('OK')	image/jpeg	etag:%22aac08b10ab335501d4fcea20b881903b%22	https://www.infobae.com/resizer/v2/NT324YKLPVASJCQMLZOH53M2VM.png?auth=3ad3d06790b70689a35d45410ee9cf80079a7c3c22a546a36acafc2c853a7242&smart=true&width=350&height=197&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/NT324YKLPVASJCQMLZOH53M2VMdccd.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:35	19978/19978	---M--	200	added ('OK')	image/jpeg	etag:%2201dd829e6a075bf4898e2ef153906dbc%22	https://www.infobae.com/resizer/v2/KNFPRDEVVNDLVP4IKE46PJSUBI.jpeg?auth=7c376850046d1b71960c1b6f9111194d4a5934a7838d00f143c991360fe795a1&smart=true&width=350&height=197&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/KNFPRDEVVNDLVP4IKE46PJSUBIa314.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:35	3749/3749	---M--	200	added ('OK')	image/jpeg	etag:%22d6078bc31c3dfa883498a30d35a6a202%22	https://www.infobae.com/resizer/v2/TYGGDYLCPZEFNAIMKX2W7TGH3Y.jpg?auth=fdd3fe29a23961124322116848b30805dcf1595ece5cc294af867d7df3cc4852&smart=true&width=80&height=80&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/TYGGDYLCPZEFNAIMKX2W7TGH3Y6842.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:35	4190/4190	---M--	200	added ('OK')	image/jpeg	etag:%22caee307c5e0f833bb6ba9bdbca8aa32a%22	https://www.infobae.com/resizer/v2/7QSEHQQAAVDCLOHXOWECC3BZSQ.jpg?auth=7ea753bd2d97860f9a825de7483f8e902d60c985aa55284d6fe768150f5f4d85&smart=true&width=80&height=80&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/7QSEHQQAAVDCLOHXOWECC3BZSQ7e3f.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:35	3846/3846	---M--	200	added ('OK')	image/jpeg	etag:%22d886c001a5e384f684a99b6eaaed01d2%22	https://www.infobae.com/resizer/v2/6BMW5BC3FFDOTCFTF25VPEXVZ4.jpg?auth=35023bed9b50dba863bb745de737a46dc45bf1d8d9fb540c0cb8b657ea11b061&smart=true&width=80&height=80&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/6BMW5BC3FFDOTCFTF25VPEXVZ40761.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:36	3890/3890	---M--	200	added ('OK')	image/jpeg	etag:%22f2ff94b616e5b15534fcbfb52a01d91a%22	https://www.infobae.com/resizer/v2/34LD5EQMJBH7NJMEUDVFC24ZBE.jpg?auth=b577b2d4d2c18955da26bde275462b28c13999f1239a9c5087e28864a89b7a3d&smart=true&width=80&height=80&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/34LD5EQMJBH7NJMEUDVFC24ZBE3013.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
10:06:36	4375/4375	---M--	200	added ('OK')	image/jpeg	etag:%22f6e86cfdc3eb3279864dea09f9fc64ef%22	https://www.infobae.com/resizer/v2/THTRPQMNEBFE3OTJ2OTAEFRUDA.jpg?auth=3883233b9014fa7f2ca7603a62d5ac20002595102b34e18d7ec65e78bf969192&smart=true&width=80&height=80&quality=85	C:/Users/Ing%20Felix/Desktop/mujer_argentina/mujer_detenida/www.infobae.com/resizer/v2/THTRPQMNEBFE3OTJ2OTAEFRUDAafcd.jpg	(from https://www.infobae.com/sociedad/policiales/2025/04/10/detuvieron-a-una-mujer-que-viajaba-en-remis-con-tres-kilos-de-cocaina-pegados-al-cuerpo/)
